rxnid	kapp (1/s)
RXN-ACOADS180_rm_FWD-YGL055W	2.30707385331817
RXN-AGPRi_m_FWD-YER069W	6.222743502985849
RXN-ACGK_m_FWD-YER069W	6.222743502985849
RXN-DHQTi_c_FWD-YDR127W	73.8554609732285
RXN-SHK3Di_c_FWD-YDR127W	73.8554609732285
RXN-SHKK_c_FWD-YDR127W	73.8554609732285
RXN-DHQS_c_FWD-YDR127W	73.8554609732285
RXN-PSCIT_c_FWD-YDR127W	73.8554609732285
RXN-MTHFD_c_REV-YGR204W	9.550954020336444
RXN-FTHFL_c_FWD-YGR204W	9.550954020336444
RXN-MTHFC_c_REV-YGR204W	9.550954020336444
RXN-3HACD260_rm_FWD-YJL097W	1.555929282477813
RXN-3HACD220_rm_FWD-YJL097W	1.555929282477813
RXN-3HACD240_rm_FWD-YJL097W	1.555929282477813
RXN-3HACD200_rm_FWD-YJL097W	1.555929282477813
RXN-IGPS_c_FWD-TRP23	22.72124481422818
RXN-ANS_c_FWD-TRP23	22.72124481422818
RXN-ECOAR200_rm_FWD-YDL015C	0.6464487160329458
RXN-ECOAR220_rm_FWD-YDL015C	0.6464487160329458
RXN-ECOAR260_rm_FWD-YDL015C	0.6464487160329458
RXN-ECOAR240_rm_FWD-YDL015C	0.6464487160329458
RXN-DHAD2_m_FWD-YJR016C	10.581880589844555
RXN-DHAD1_m_FWD-YJR016C	10.581880589844555
RXN-PRAIS_c_FWD-YGL234W	1.308842787880145
RXN-PRAGSi_c_FWD-YGL234W	1.308842787880145
RXN-IPPMIa_c_REV-YGL009C	6.825776985396551
RXN-IPPMIb_c_REV-YGL009C	6.825776985396551
RXN-NDPK8_c_FWD-YKL067W	441.29525301556157
RXN-NDPK2_c_FWD-YKL067W	441.29525301556157
RXN-NDPK5_c_FWD-YKL067W	441.29525301556157
RXN-NDPK4_c_FWD-YKL067W	441.29525301556157
RXN-NDPK3_c_FWD-YKL067W	441.29525301556157
RXN-NDPK1_c_FWD-YKL067W	441.29525301556157
RXN-NDPK7_c_FWD-YKL067W	441.29525301556157
RXN-lumpFACS180_c_FWD-FAS12	2.2350893340210916
RXN-lumpFACS160_c_FWD-FAS12	2.2350893340210916
RXN-HISTD_c_FWD-YCL030C	1.6064946247507876
RXN-PRATPP_c_FWD-YCL030C	1.6064946247507876
RXN-PRAMPC_c_FWD-YCL030C	1.6064946247507876
RXN-C3STKR2_c_FWD-YLR100W	1.0727579615823046
RXN-C3STKR1_c_FWD-YLR100W	1.0727579615823046
RXN-ACONTa_c_FWD-YLR304C_c	21.105645559902474
RXN-ACONTb_c_FWD-YLR304C_c	21.105645559902474
